User_ID_x,14413370,15614582,15800697,15995683,17237178,18204607,19142551,20004501,20812098,21415068,23636341,23846387,24487817,24688850,25437536,25564023,28152598,33214161,33760345,43405249,48124610,51716011,52658734,62697366,64687084,65992273,78897887,89090775,101945848,117511000,119182046,137455850,159605210,162959947,167489997,168819220,226168436,258916333,263977418,264595508,282269124,287016103,308212534,320915056,328457935,329137978,330759494,343042963,343529731,344918904,348255536,368623629,376370548,436894497,477889371,480018197,544927839,551509847,552178363,576796855,597865491,614730516,790546093,838627057,863113304,884893716,887569722,903122724,923641921,944224682,984614636,1129745845,1149353412,1172143405,1210753874,1241691530,1255179128,1260736442,1340063743,1438949354,1552520972,1656884071,1861023685,1871547854,1883333624,1913188200,2174118859,2251286285,2256745548,2455822425,2485769186,2485800912,2559582960,2571878965,2586164682,2692397982,2869972938,2903194852,2904695183,2908458650,2915583070,3000911754,3035800695,3042242150,3053054433,3107967905,3152225155,3153280458,3158661520,3166924179,3169035458,3170681876,3193043938,3214786827,3243175638,3243741217,3243962811,3351115882
330759494,6,0,4,6,1,1,5,3,88,0,17,0,3,5,76,48,1,6,1,2,5,2,4,11,2,72,24,4,1,2,45,5,3,3,97,0,31,4,30,6,4,0,12,1,5,1,0,20,1,147,1,2,3,0,3,2,0,14,9,31,1,7,13,17,5,6,6,0,1,2,7,0,2,0,0,11,25,0,0,0,0,5,13,17,0,0,38,7,2,16,0,0,0,1,16,1,22,65,5,0,0,1,9,1,2,0,0,32,1,0,44,27,2,0,2,2,3,5
343042963,109,1,155,184,1,72,14,68,3,0,9,1,1,271,95,29,33,0,0,100,307,0,167,13,8,18,30,303,0,181,6,61,11,8,57,1,114,83,6,203,2,42,175,0,206,117,20,0,0,205,12,62,139,37,4,227,1,105,4,12,42,2,19,7,179,432,260,119,81,97,8,0,250,0,0,415,383,0,0,0,0,227,0,20,0,0,14,447,0,3,0,0,61,0,14,147,9,27,8,9,6,14,0,28,0,0,4,9,1,0,9,1,0,3,0,55,0,70
343529731,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,2,1,1,2,0,1,0,0,0,0,0
344918904,58,0,88,68,1,17,13,21,34,0,14,0,0,80,191,65,9,3,1,32,202,0,72,31,4,72,33,136,1,59,49,50,8,6,118,0,89,41,22,68,7,6,76,0,110,35,147,205,1,0,13,27,47,13,2,79,0,49,13,39,25,3,22,14,44,170,61,35,12,38,10,0,79,0,0,107,191,1,0,0,1,115,10,24,0,0,39,120,0,5,1,1,16,0,22,46,46,72,4,0,4,2,3,8,1,0,0,29,1,1,27,18,0,3,1,19,5,27
348255536,2,0,7,3,0,1,1,3,0,0,2,1,0,2,7,0,1,0,0,1,7,0,4,3,0,0,1,11,0,6,0,4,2,0,1,0,4,0,1,3,0,1,4,0,7,1,1,12,0,13,0,4,3,0,0,7,0,1,0,1,6,0,0,0,5,5,3,2,0,2,0,0,6,0,0,9,10,0,0,0,1,3,0,1,1,0,0,5,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1
368623629,16,0,36,23,1,6,4,20,1,0,0,0,0,58,12,5,4,0,0,7,54,0,29,1,0,2,5,43,0,19,7,3,4,1,12,0,12,13,0,31,2,3,21,0,29,18,2,62,0,27,4,0,21,6,1,20,0,12,0,2,4,0,1,1,18,63,16,15,5,14,1,0,33,0,0,53,53,1,0,0,0,46,0,14,0,0,2,67,0,0,0,0,9,0,3,11,0,3,0,1,0,1,1,5,0,0,2,0,0,0,2,0,0,1,1,7,0,6
376370548,45,0,67,97,1,33,0,37,1,0,4,0,0,116,15,11,15,0,0,45,119,0,60,0,1,1,1,109,1,75,3,15,4,6,7,0,36,47,1,85,0,16,54,0,88,49,3,139,0,47,3,21,0,11,0,87,0,36,2,3,17,2,6,2,66,148,91,65,26,34,2,0,103,0,0,110,92,0,0,0,0,105,0,5,0,0,5,147,0,1,0,0,20,0,3,62,0,1,3,5,2,7,0,11,1,0,3,1,1,0,2,1,1,3,1,34,0,36
436894497,12,1,11,17,0,10,1,5,2,0,2,0,0,24,5,4,4,0,0,10,32,0,16,1,0,1,1,28,0,15,3,9,2,2,4,0,6,21,4,15,0,10,12,0,27,10,0,37,0,13,0,6,11,0,2,15,1,13,1,2,1,0,3,1,14,47,18,11,6,8,0,0,27,0,0,26,21,0,0,0,0,23,0,1,0,0,2,29,0,0,0,0,4,0,0,11,1,2,1,1,3,0,0,1,0,0,1,1,1,0,1,0,0,1,1,6,0,15
477889371,1,0,0,1,428,1,0,0,5,0,283,0,11,0,34,110,1,1,0,1,2,0,1,37,1,3,14,1,176,2,50,2,0,1,29,0,0,1,22,3,3,0,1,0,1,0,3,4,3,2,0,1,0,2,0,1,0,3,4,34,0,250,8,138,2,0,1,1,0,3,7,0,0,0,0,2,2,0,0,0,0,1,0,8,0,0,27,1,1,1,5,6,1,0,15,2,8,103,0,0,0,0,2,3,67,0,0,29,10,27,238,7,74,1,334,0,1,2
480018197,101,1,68,105,0,26,1,26,1,0,4,0,0,96,25,7,25,0,0,127,118,0,84,5,6,7,6,143,0,116,2,27,3,6,15,1,152,31,3,100,0,10,127,0,98,169,2,227,1,79,7,20,87,15,1,0,1,37,1,3,15,1,9,6,309,142,546,56,168,31,3,0,375,0,0,195,181,0,0,0,0,137,0,2,0,0,5,331,0,0,0,0,18,0,3,332,1,3,3,1,6,5,0,5,0,0,4,9,0,0,0,1,0,2,0,21,0,55
544927839,1,2,0,1,0,0,0,0,2,0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,0,0,2,3,1,1,2,0,1,1,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,1,1,2,2,0,0,0,0,0,2,2,1,0,0,2,0,1,0,0,0,0,1,0,0,2,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,3
551509847,29,0,51,52,3,46,1,21,6,1,15,0,2,54,72,55,5,2,0,22,86,0,49,6,2,17,14,152,3,49,33,21,4,7,38,1,17,36,16,60,6,86,38,0,88,15,14,105,0,49,1,12,36,13,3,37,0,0,15,15,7,6,13,17,34,112,27,78,9,36,9,0,60,0,1,86,85,0,0,0,0,63,3,6,0,0,22,112,0,0,0,0,53,0,9,25,100,99,1,7,4,14,1,38,3,0,0,56,1,2,29,3,4,3,1,19,0,31
552178363,2,0,2,2,1,0,4,0,3,0,6,1,0,3,24,12,1,1,0,3,5,0,3,7,0,8,6,4,2,4,12,7,1,1,19,0,5,3,5,3,1,0,4,0,4,3,9,4,0,13,0,0,2,1,4,1,0,15,0,9,1,6,1,8,1,7,2,3,0,3,1,0,5,0,0,4,11,0,0,0,0,5,1,3,0,0,10,6,0,2,0,0,0,0,1,0,20,32,0,2,1,2,0,1,2,0,0,10,1,0,8,2,0,0,3,0,2,2
576796855,4,1,4,3,37,1,5,1,13,1,83,5,6,5,135,129,1,2,2,1,10,1,3,26,2,48,56,7,15,3,145,10,2,3,163,0,8,1,74,3,12,0,7,0,8,2,31,12,1,39,1,2,3,2,34,3,3,15,9,0,2,49,8,47,3,21,3,0,1,3,14,1,2,1,2,5,26,0,0,0,0,2,2,18,1,1,63,4,6,18,3,5,2,1,58,1,19,119,0,0,1,2,0,1,15,0,0,85,3,4,105,5,22,0,34,0,1,7
597865491,8,0,18,16,0,8,2,8,0,0,2,0,0,21,21,6,4,0,0,9,21,0,12,12,2,4,6,34,0,25,1,15,4,3,14,0,22,4,2,24,1,3,17,0,14,7,1,42,0,25,6,4,17,1,0,15,1,7,1,2,0,1,2,2,16,20,12,9,2,8,0,0,17,1,0,19,29,0,0,0,1,22,0,2,1,0,3,26,1,0,0,0,5,0,5,11,0,2,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,5,1,6
614730516,1,0,1,0,260,1,0,2,4,0,359,0,10,1,43,108,0,0,0,0,2,1,1,26,1,5,27,3,314,1,47,6,1,7,37,0,1,2,16,3,9,0,6,0,0,0,7,2,0,3,0,0,2,0,250,1,1,6,6,49,1,0,10,252,1,0,3,1,0,1,7,1,0,0,2,1,5,0,0,0,0,0,0,8,0,0,32,3,3,4,6,7,1,0,24,0,6,120,3,0,1,1,0,1,62,0,0,24,12,30,229,14,72,1,138,0,2,3
790546093,13,1,8,10,5,5,2,5,9,0,12,0,0,13,11,9,1,1,0,7,26,1,7,3,2,6,4,22,4,6,9,13,1,2,10,2,4,9,3,12,0,3,20,0,34,7,13,19,0,22,0,1,6,3,8,9,2,13,1,8,2,10,0,9,7,27,15,6,0,11,4,1,13,0,1,14,22,0,0,0,0,13,0,4,0,0,7,13,0,3,0,0,5,0,2,5,3,6,3,1,1,4,0,4,0,0,0,2,1,0,5,2,0,2,2,6,0,11
838627057,4,1,3,2,156,0,0,2,11,0,324,0,17,1,88,147,1,1,1,2,5,4,2,32,1,18,36,4,68,3,72,8,0,4,68,1,6,1,24,5,10,1,6,0,2,2,17,7,1,14,0,1,2,1,138,6,2,17,8,47,2,252,9,0,5,3,6,1,2,5,10,0,2,1,1,3,12,0,0,0,0,3,2,10,0,0,61,9,3,6,6,6,1,0,34,4,17,172,2,0,0,2,1,1,68,0,0,45,13,23,224,10,69,1,86,1,2,4
863113304,70,0,47,98,0,19,3,22,1,0,4,0,0,77,21,8,20,0,0,75,106,0,56,3,1,5,2,123,0,68,4,19,3,4,10,0,96,25,0,64,1,15,79,0,84,126,5,179,0,44,5,18,66,14,2,309,0,34,1,3,16,1,7,5,0,110,326,44,145,38,1,0,313,0,0,160,140,0,0,0,0,110,0,7,0,0,4,211,0,0,0,0,22,0,4,224,1,4,1,1,5,3,0,6,0,0,1,3,1,0,5,0,0,2,0,21,1,38
884893716,89,0,154,256,2,60,9,51,2,0,7,0,0,387,41,15,22,0,0,80,538,0,161,3,2,17,9,375,0,132,9,37,4,12,26,0,72,315,4,203,2,52,124,0,310,99,6,432,1,170,5,63,148,47,0,142,0,112,7,21,20,0,27,3,110,0,160,125,35,185,7,0,212,0,0,609,389,1,0,0,1,344,0,24,0,0,3,458,0,3,0,0,48,0,6,81,3,8,5,7,3,12,0,22,1,0,4,7,2,0,4,1,0,11,0,61,0,80
887569722,120,0,68,119,1,35,3,24,1,0,4,0,1,106,35,10,33,0,0,177,132,0,89,1,0,4,7,163,0,123,3,32,5,5,8,1,144,24,1,124,1,13,204,0,98,183,6,260,0,61,3,16,91,18,1,546,0,27,2,3,12,3,15,6,326,160,0,76,217,40,1,0,434,0,0,217,200,0,0,0,0,177,0,4,0,0,4,378,0,1,0,0,19,0,1,354,6,6,2,2,5,4,0,11,0,0,4,5,0,0,2,0,0,1,0,31,0,63
903122724,34,0,44,71,1,56,0,25,1,0,5,0,1,87,10,5,17,1,0,34,92,0,67,2,1,2,3,138,0,63,2,14,3,6,4,1,28,32,1,85,1,70,62,0,75,32,0,119,0,35,2,15,65,11,1,56,0,78,3,0,9,1,6,1,44,125,76,0,11,36,2,0,77,0,0,120,96,0,0,0,0,84,0,2,0,0,2,164,0,1,0,0,32,0,2,41,1,5,3,2,1,6,0,15,0,0,4,4,1,0,0,0,0,3,1,30,0,35
923641921,39,0,21,53,0,4,0,4,1,0,0,0,0,13,1,3,5,0,0,55,39,0,13,0,0,1,1,38,0,30,0,9,0,2,1,0,76,9,0,23,0,1,43,0,31,132,1,81,0,12,0,5,26,6,0,168,0,9,0,1,2,0,0,2,145,35,217,11,0,7,0,0,250,0,0,55,45,0,0,0,0,40,0,0,0,0,1,77,0,0,0,0,12,0,1,131,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,0,25
944224682,30,1,36,64,1,18,0,9,2,0,4,0,0,65,5,4,11,0,0,31,130,0,49,1,2,2,3,68,0,39,6,16,3,12,7,0,16,85,5,45,2,13,26,0,97,21,2,97,0,38,2,14,34,8,3,31,2,36,3,3,8,1,11,5,38,185,40,36,7,0,4,1,48,0,1,105,63,0,0,0,0,83,0,3,0,0,5,86,0,1,0,0,17,0,5,27,0,5,4,5,3,2,0,12,2,0,1,2,0,0,1,1,0,0,1,23,0,44
984614636,1,1,2,5,3,0,0,0,14,0,16,0,1,4,27,48,0,0,0,1,6,0,4,2,1,14,7,6,6,3,23,3,0,2,35,0,2,4,30,4,9,2,1,0,4,1,7,8,0,10,0,1,2,0,7,3,2,9,1,14,0,7,4,10,1,7,1,2,0,4,0,0,2,0,0,4,9,0,1,0,0,3,0,6,0,0,11,4,0,3,0,0,3,0,13,1,6,44,1,0,0,0,1,1,1,0,0,19,0,0,25,2,0,1,5,0,1,2
1129745845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1149353412,127,0,112,158,1,44,1,34,1,0,1,0,0,127,18,6,27,0,0,130,186,0,121,1,1,3,5,199,0,133,1,34,8,5,4,0,156,53,1,138,2,27,168,0,161,221,2,250,0,79,6,33,103,27,0,375,0,60,5,2,17,0,13,2,313,212,434,77,250,48,2,0,0,0,0,251,211,0,0,0,0,190,0,5,0,0,2,338,0,0,0,0,39,0,2,222,0,2,5,5,8,9,0,18,0,0,5,1,1,0,1,0,0,4,0,37,0,84
1172143405,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
1210753874,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1241691530,89,0,130,177,1,52,7,62,2,0,4,0,0,364,30,15,16,0,0,85,346,0,159,0,1,8,8,312,0,151,2,28,6,9,14,0,81,126,1,187,0,33,126,0,187,102,11,415,0,107,9,53,110,26,2,195,0,86,4,5,19,1,14,3,160,609,217,120,55,105,4,0,251,0,0,0,388,0,0,0,0,241,1,18,0,0,4,526,0,1,0,0,42,0,9,114,6,6,2,11,1,13,0,20,0,0,2,3,0,0,2,1,0,8,0,47,0,53
1255179128,86,1,133,126,0,32,8,53,6,0,11,2,0,238,156,53,21,0,0,71,224,0,132,29,11,35,37,257,5,126,21,61,12,7,123,1,106,72,12,145,9,34,136,0,379,83,25,383,3,191,10,53,92,21,2,181,1,85,11,26,29,5,22,12,140,389,200,96,45,63,9,0,211,1,0,388,0,0,0,0,1,173,0,16,0,0,32,380,0,5,0,0,39,0,24,108,19,54,5,2,6,12,0,24,0,0,3,21,1,0,16,1,0,5,1,41,4,57
1260736442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340063743,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1438949354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552520972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1656884071,86,1,118,143,0,45,6,44,4,0,4,0,0,176,44,15,16,0,0,80,223,0,122,9,2,7,11,214,1,128,5,46,6,4,28,0,71,77,3,141,3,23,114,0,129,73,5,227,0,115,3,46,105,23,1,137,1,63,5,2,22,0,13,3,110,344,177,84,40,83,3,0,190,1,0,241,173,0,0,0,0,0,1,16,0,0,11,265,0,0,0,0,37,0,3,92,1,6,2,6,4,12,1,13,0,0,4,7,1,0,2,1,0,4,0,35,2,57
1861023685,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,3,0,1,0,0,0,0,0,2,0,4,4,0,0,0,3,1,0,0,5,0,4,0,1,1,0,0,1,0,0,1,13,0,0,10,0,0,0,0,0,0,0,3,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,1,0
1871547854,4,0,9,10,4,1,6,5,17,0,14,0,2,21,23,37,0,4,0,1,19,1,6,8,3,7,9,16,1,5,29,12,3,2,28,0,9,6,13,12,4,0,6,1,15,5,17,20,1,24,1,14,5,1,8,2,0,6,3,18,2,8,4,10,7,24,4,2,0,3,6,0,5,0,0,18,16,0,0,0,0,16,0,0,0,0,14,13,0,7,1,1,3,1,7,1,4,21,1,0,0,1,0,1,5,0,0,10,0,1,13,3,2,1,6,0,1,2
1883333624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1913188200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174118859,5,1,5,6,14,0,1,3,12,1,79,0,9,7,140,161,2,4,0,5,5,2,4,29,2,48,38,8,17,5,90,12,1,3,156,0,13,2,61,6,18,0,11,0,5,1,38,14,2,39,0,2,5,2,27,5,1,22,10,63,3,32,7,61,4,3,4,2,1,5,11,0,2,0,1,4,32,0,0,0,0,11,3,14,0,0,0,10,4,11,2,2,4,0,65,1,26,162,0,0,1,2,1,2,13,0,0,60,3,5,118,11,21,0,15,1,2,2
2251286285,123,0,140,192,1,70,4,85,1,0,4,1,0,366,37,17,31,0,0,125,313,0,192,3,3,8,4,313,0,188,8,36,13,9,20,2,110,107,2,238,2,55,168,0,200,113,7,447,0,120,5,67,147,29,1,331,0,112,6,4,26,3,13,9,211,458,378,164,77,86,4,0,338,0,0,526,380,0,0,1,0,265,0,13,0,0,10,0,0,2,0,0,65,0,6,202,6,12,5,11,6,12,0,30,0,0,4,5,1,0,4,0,0,6,0,86,1,71
2256745548,0,0,0,0,1,0,0,0,1,0,4,0,4,0,5,2,0,0,0,0,0,0,0,2,0,1,2,0,1,0,3,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,6,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
2455822425,0,0,1,0,0,0,1,1,5,0,9,0,1,1,15,11,0,0,1,0,0,0,1,2,2,10,4,1,2,2,16,2,0,2,11,0,0,1,8,2,3,0,2,0,3,0,16,3,0,5,0,0,1,0,1,0,1,0,2,18,0,4,3,6,0,3,1,1,0,1,3,0,0,0,0,1,5,0,0,0,0,0,0,7,0,0,11,2,1,0,0,0,1,0,8,0,5,17,1,0,0,0,0,0,0,0,0,4,0,0,5,2,1,0,2,0,1,1
2485769186,0,0,0,0,6,0,0,0,0,0,6,0,1,0,4,6,0,0,0,0,0,0,0,1,0,1,2,0,2,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,31,0,0,2,0,0,6,0,0,0,0,0,0,3,0,0,0,1,1,6,1,3,0,4,0,0,0
2485800912,0,0,0,0,4,0,0,0,0,0,7,0,1,0,5,8,0,0,0,0,0,0,0,1,0,1,2,0,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,5,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,31,0,0,0,2,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,10,1,5,0,4,0,0,0
2559582960,21,0,31,28,1,23,0,12,1,0,3,0,1,31,10,4,6,0,0,18,44,0,25,2,1,2,1,78,0,27,2,17,1,5,3,0,14,13,0,39,2,29,30,0,45,14,0,61,1,16,0,9,20,4,1,18,1,53,0,2,5,1,5,1,22,48,19,32,12,17,3,0,39,0,0,42,39,0,0,0,0,37,0,3,0,0,4,65,0,1,0,0,0,0,3,10,1,2,1,4,3,7,0,20,0,0,0,1,0,0,2,0,0,3,0,8,1,18
2571878965,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0
2586164682,2,0,9,2,17,1,1,3,11,0,43,1,1,4,122,118,0,1,0,2,4,3,3,16,4,39,22,5,7,3,73,2,2,0,141,0,11,1,46,6,15,1,4,0,2,0,16,14,0,22,0,3,3,0,15,3,1,9,1,58,5,24,2,34,4,6,1,2,1,5,13,1,2,0,1,9,24,0,0,0,0,3,2,7,0,0,65,6,2,8,2,2,3,2,0,1,19,95,0,0,1,0,3,1,11,0,0,63,3,4,66,3,13,1,14,0,0,1
2692397982,70,1,46,79,0,17,0,15,1,0,2,0,0,55,9,3,14,0,0,92,78,0,37,0,3,0,3,86,0,61,2,19,1,2,4,0,64,15,1,49,0,13,71,0,73,118,1,147,0,46,3,11,62,11,2,332,1,25,0,1,11,0,5,4,224,81,354,41,131,27,1,0,222,0,0,114,108,0,0,0,0,92,0,1,0,0,1,202,0,0,0,0,10,0,1,0,1,1,2,1,3,5,0,4,0,0,3,2,0,0,1,1,0,1,1,19,0,37
2869972938,0,0,5,2,1,1,3,1,9,0,26,1,1,1,113,81,0,2,0,1,5,0,3,9,1,30,8,4,3,4,60,8,0,1,62,1,7,1,16,2,7,1,1,0,5,1,22,9,1,46,0,0,0,1,8,1,0,100,20,19,0,6,3,17,1,3,6,1,0,0,6,0,0,0,0,6,19,0,0,0,0,1,2,4,0,0,26,6,0,5,0,0,1,0,19,1,0,197,0,0,0,0,1,3,2,0,0,89,0,0,32,5,1,0,1,0,1,1
2903194852,6,0,8,1,58,2,4,3,23,0,255,1,18,10,354,443,1,6,1,2,11,6,3,47,5,100,68,13,63,9,228,10,1,5,326,1,17,2,134,8,40,0,7,0,7,2,65,27,3,72,1,3,1,2,103,3,1,99,32,119,2,120,6,172,4,8,6,5,1,5,44,0,2,0,1,6,54,0,0,0,0,6,3,21,0,0,162,12,4,17,6,5,2,1,95,1,197,0,2,0,2,2,3,2,60,0,0,259,9,15,394,10,65,0,75,0,2,4
2904695183,4,0,2,4,0,1,1,2,5,0,4,0,0,4,4,2,0,0,0,3,9,1,3,0,0,1,3,5,0,2,0,1,0,1,2,0,3,9,0,2,0,0,2,0,11,0,5,8,0,4,0,0,3,1,0,3,0,1,0,0,0,3,3,2,1,5,2,3,2,4,1,0,5,0,0,2,5,0,0,0,0,2,0,1,0,0,0,5,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,1,4,0,4
2908458650,1,0,0,10,0,1,0,1,1,0,0,0,0,6,0,0,2,0,0,1,10,0,10,0,0,0,0,4,0,1,0,0,0,0,1,0,1,9,0,5,0,2,0,0,7,1,0,9,0,0,0,1,5,1,0,1,0,7,2,0,0,0,1,0,1,7,2,2,0,5,0,0,5,0,0,11,2,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,6
2915583070,5,0,2,2,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,4,5,0,1,1,0,0,1,5,0,3,0,5,0,1,0,0,1,1,0,4,0,1,5,0,5,2,0,6,0,4,0,0,2,3,0,6,1,4,1,1,0,1,1,0,5,3,5,1,2,3,0,1,8,0,1,1,6,0,0,0,0,4,0,0,0,0,1,6,0,0,0,0,3,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
3000911754,7,0,8,5,0,6,2,2,0,0,1,0,0,7,3,1,2,0,0,5,13,0,7,1,0,0,0,15,0,7,0,5,0,1,1,1,4,20,0,8,0,8,6,0,10,3,1,14,0,2,1,1,7,0,0,5,0,14,2,2,0,1,4,2,3,12,4,6,0,2,0,0,9,0,0,13,12,0,0,0,0,12,0,1,0,0,2,12,0,0,0,0,7,0,0,5,0,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,2,0,0,0,1
