,User_ID_x,User_ID_y,Weights
2172,274335684,42795468,13
2173,274335684,44245603,12
2174,274335684,48762009,9
2175,274335684,51175773,38
2176,274335684,60935743,7
2177,274335684,64722891,2
2178,274335684,91458291,4
2179,274335684,92728914,1
2180,274335684,140989303,1
2181,274335684,156209575,1
2182,274335684,158920425,3
2183,274335684,159302754,46
2184,274335684,173789958,84
2185,274335684,196531533,32
2186,274335684,215446879,8
2187,274335684,215876901,3
2188,274335684,223813995,3
2189,274335684,228147604,26
2190,274335684,248858868,2
2191,274335684,249782044,42
2192,274335684,261068895,96
2193,274335684,284677404,88
2194,274335684,297943941,380
2195,274335684,305134790,1
2196,274335684,320478877,2
2197,274335684,383990793,2
2198,274335684,384341065,1
2199,274335684,388579974,20
2200,274335684,392514148,7
2201,274335684,397812389,427
2202,274335684,404919473,1
2203,274335684,420572254,238
2204,274335684,422937089,1
2205,274335684,424531790,2
2206,274335684,462114432,2
2207,274335684,511231057,1
2208,274335684,513787993,30
2209,274335684,516563463,1
2210,274335684,538785862,3
2211,274335684,540660963,2
2212,274335684,557078282,14
2213,274335684,581500758,6
2214,274335684,593118823,1
2215,274335684,601361069,4
2216,274335684,722480016,1
2217,274335684,756049831,5
2218,274335684,757634750,60
2219,274335684,822444836,1
2220,274335684,856463456,2
2221,274335684,864558457,4
2222,274335684,909106970,1
2223,274335684,919886574,37
2224,274335684,952682149,2
2225,274335684,1137273540,434
2226,274335684,1286987072,1
2227,274335684,1374764281,1
2228,274335684,1428039019,1
2229,274335684,1458272461,38
2230,274335684,1489300873,21
2231,274335684,1579845464,6
2232,274335684,1724303324,1
2233,274335684,1891556472,3
2234,274335684,1891615903,1
2235,274335684,2195493073,2
2236,274335684,2196884166,39
2237,274335684,2424692306,46
2238,274335684,2566078809,1
2239,274335684,2602052260,62
2240,274335684,2738526278,12
2241,274335684,2894492515,8
2242,274335684,2911679200,4
2243,274335684,2989219299,4
2244,274335684,3081503914,6
2245,274335684,3093535243,2
2246,274335684,3132637902,5
2247,274335684,3165612010,11
2248,274335684,3315650567,5
2249,284677404,14745550,2
2250,284677404,15335491,12
2251,284677404,22686311,10
2252,284677404,24546672,1
2253,284677404,24761032,1
2254,284677404,25409581,1
2255,284677404,29757178,2
2256,284677404,32138442,4
2257,284677404,35627887,1
2258,284677404,36023807,67
2259,284677404,44245603,1
2260,284677404,48762009,5
2261,284677404,51175773,3
2262,284677404,140989303,1
2263,284677404,159302754,2
2264,284677404,173789958,25
2265,284677404,223813995,2
2266,284677404,228147604,4
2267,284677404,247502019,1
2268,284677404,249782044,2
2269,284677404,261068895,21
2270,284677404,274335684,88
2271,284677404,297943941,100
2272,284677404,305134790,1
2273,284677404,397812389,117
2274,284677404,420572254,101
2275,284677404,462114432,2
2276,284677404,513787993,2
2277,284677404,557078282,2
2278,284677404,581500758,1
2279,284677404,757634750,5
2280,284677404,919886574,3
2281,284677404,1137273540,167
2282,284677404,1458272461,34
2283,284677404,1489300873,1
2284,284677404,1603766299,1
2285,284677404,1724303324,1
2286,284677404,2196884166,14
2287,284677404,2424692306,1
2288,284677404,2602052260,90
2289,284677404,2894492515,2
2290,284677404,2911679200,1
2291,284677404,3081503914,2
2292,284677404,3165612010,65
2293,284677404,3169087759,1
2294,284677404,3315650567,1
2295,297943941,7790622,2
2296,297943941,14745550,3
2297,297943941,15335491,13
2298,297943941,22686311,3
2299,297943941,24546672,1
2300,297943941,24761032,3
2301,297943941,29757178,16
2302,297943941,32138442,1
2303,297943941,35627887,4
2304,297943941,36023807,219
2305,297943941,42795468,3
2306,297943941,44245603,1
2307,297943941,46870227,1
2308,297943941,51175773,8
2309,297943941,60935743,1
2310,297943941,64722891,2
2311,297943941,65142014,1
2312,297943941,159302754,1
2313,297943941,162967620,1
2314,297943941,171561479,1
2315,297943941,173789958,59
2316,297943941,215446879,1
2317,297943941,223813995,3
2318,297943941,228147604,2
2319,297943941,248858868,1
2320,297943941,249782044,4
2321,297943941,261068895,66
2322,297943941,274335684,380
2323,297943941,284677404,100
2324,297943941,318357602,6
2325,297943941,320478877,1
2326,297943941,388579974,1
2327,297943941,397812389,633
2328,297943941,420572254,326
2329,297943941,422937089,2
2330,297943941,513787993,5
2331,297943941,516563463,1
2332,297943941,540660963,1
2333,297943941,557078282,1
2334,297943941,581500758,1
2335,297943941,593118823,2
2336,297943941,757634750,36
2337,297943941,864558457,1
2338,297943941,919886574,8
2339,297943941,1137273540,840
2340,297943941,1374764281,1
2341,297943941,1458272461,53
2342,297943941,1489300873,2
2343,297943941,1724303324,1
2344,297943941,2176958272,1
2345,297943941,2196884166,57
2346,297943941,2424692306,5
2347,297943941,2602052260,94
2348,297943941,2738526278,1
2349,297943941,2894492515,5
2350,297943941,2911679200,2
2351,297943941,3064348854,1
2352,297943941,3081503914,2
2353,297943941,3165612010,31
2354,297943941,3315650567,1
2355,297943941,3363611549,1
2356,305134790,14745550,1
2357,305134790,15335491,1
2358,305134790,24546672,1
2359,305134790,25409581,2
2360,305134790,32138442,1
2361,305134790,35627887,1
2362,305134790,42795468,2
2363,305134790,44245603,1
2364,305134790,48762009,1
2365,305134790,51175773,1
2366,305134790,60935743,1
2367,305134790,140989303,1
2368,305134790,156209575,1
2369,305134790,158920425,1
2370,305134790,159302754,1
2371,305134790,249782044,5
2372,305134790,274335684,1
2373,305134790,284677404,1
2374,305134790,320478877,1
2375,305134790,388579974,1
2376,305134790,462114432,2
2377,305134790,581500758,2
2378,305134790,722480016,1
2379,305134790,757634750,1
2380,305134790,919886574,2
2381,305134790,1137273540,1
2382,305134790,2911679200,3
2383,305134790,3160361312,1
2384,305134790,3169087759,1
2385,318357602,7790622,1
2386,318357602,15335491,2
2387,318357602,24546672,1
2388,318357602,42795468,4
2389,318357602,44245603,1
2390,318357602,46870227,3
2391,318357602,64722891,1
2392,318357602,65142014,1
2393,318357602,156209575,1
2394,318357602,158920425,1
2395,318357602,159302754,1
2396,318357602,196531533,3
2397,318357602,215446879,2
2398,318357602,249782044,1
2399,318357602,297943941,6
2400,318357602,320478877,1
2401,318357602,388579974,1
2402,318357602,513787993,1
2403,318357602,540660963,1
2404,318357602,593118823,1
2405,318357602,864558457,1
2406,318357602,919886574,7
2407,318357602,1137273540,3
2408,318357602,1603766299,2
2409,318357602,2176958272,1
2410,318357602,2424692306,4
2411,318357602,2911679200,1
2412,318357602,2989219299,1
2413,318357602,3081503914,1
2414,318357602,3166163040,1
2415,318357602,3363611549,1
2416,320478877,7790622,1
2417,320478877,15335491,1
2418,320478877,24546672,1
2419,320478877,25409581,2
2420,320478877,32138442,6
2421,320478877,35627887,4
2422,320478877,36023807,1
2423,320478877,42795468,1
2424,320478877,44245603,4
2425,320478877,60935743,4
2426,320478877,64722891,1
2427,320478877,65142014,1
2428,320478877,158920425,2
2429,320478877,159302754,9
2430,320478877,196531533,9
2431,320478877,215446879,3
2432,320478877,215876901,3
2433,320478877,228147604,1
2434,320478877,249782044,8
2435,320478877,274335684,2
2436,320478877,297943941,1
2437,320478877,305134790,1
2438,320478877,318357602,1
2439,320478877,388579974,3
2440,320478877,397812389,1
2441,320478877,424531790,2
2442,320478877,442194176,1
2443,320478877,462114432,157
2444,320478877,511231057,1
2445,320478877,513787993,10
2446,320478877,538785862,1
2447,320478877,548626907,1
2448,320478877,557078282,1
2449,320478877,581500758,6
2450,320478877,593118823,3
2451,320478877,601361069,15
2452,320478877,712746949,2
2453,320478877,756049831,4
2454,320478877,822444836,1
2455,320478877,856463456,1
2456,320478877,864558457,1
2457,320478877,909106970,3
2458,320478877,919886574,4
2459,320478877,1137273540,2
2460,320478877,1489300873,5
2461,320478877,1579845464,1
2462,320478877,1870184766,1
2463,320478877,1891615903,3
2464,320478877,2176958272,1
2465,320478877,2195493073,3
2466,320478877,2381198785,1
2467,320478877,2424692306,2
2468,320478877,2426315467,1
2469,320478877,2464554372,1
2470,320478877,2738526278,5
2471,320478877,2911679200,3
2472,320478877,2989219299,3
2473,320478877,3093535243,2
2474,320478877,3126680683,1
2475,320478877,3132637902,3
2476,320478877,3166163040,1
2477,320478877,3169087759,166
2478,320478877,3266810329,2
2479,320478877,3363611549,1
2480,341179470,7790622,1
2481,341179470,14745550,1
2482,341179470,19728844,1
2483,341179470,32138442,2
2484,341179470,35627887,1
2485,341179470,196531533,1
2486,341179470,215876901,1
2487,341179470,249782044,2
2488,341179470,384341065,1
2489,341179470,462114432,1
2490,341179470,511231057,2
2491,341179470,513787993,1
2492,341179470,540660963,1
2493,341179470,557078282,1
2494,341179470,581500758,1
2495,341179470,712746949,1
2496,341179470,1891556472,1
2497,341179470,2424692306,1
2498,341179470,2566078809,1
2499,341179470,2738526278,1
2500,341179470,2767997646,1
2501,341179470,2989219299,1
2502,341179470,3169087759,1
2503,374572659,261068895,1
2504,374572659,1137273540,1
2505,383990793,14745550,1
2506,383990793,25409581,4
2507,383990793,35627887,3
2508,383990793,42795468,3
2509,383990793,44245603,2
2510,383990793,48762009,2
2511,383990793,60935743,1
2512,383990793,91458291,2
2513,383990793,115090735,1
2514,383990793,159302754,5
2515,383990793,196531533,2
2516,383990793,215446879,2
2517,383990793,215876901,1
2518,383990793,228147604,1
2519,383990793,249782044,2
2520,383990793,274335684,2
2521,383990793,388579974,4
2522,383990793,392514148,1
2523,383990793,397812389,2
2524,383990793,511231057,2
2525,383990793,513787993,2
2526,383990793,540660963,1
2527,383990793,581500758,3
2528,383990793,601361069,1
2529,383990793,712746949,2
2530,383990793,756049831,2
2531,383990793,952682149,1
2532,383990793,1489300873,4
2533,383990793,1579845464,2
2534,383990793,1891615903,2
2535,383990793,2195493073,1
2536,383990793,2424692306,1
2537,383990793,2464554372,2
2538,383990793,2738526278,1
2539,383990793,3266810329,1
2540,383990793,3315650567,1
2541,384341065,19728844,1
2542,384341065,32138442,4
2543,384341065,35627887,1
2544,384341065,42795468,7
2545,384341065,51175773,1
2546,384341065,60935743,7
2547,384341065,158920425,3
2548,384341065,159302754,3
2549,384341065,196531533,6
2550,384341065,215446879,3
2551,384341065,215876901,4
2552,384341065,249782044,4
2553,384341065,274335684,1
2554,384341065,341179470,1
2555,384341065,388579974,4
2556,384341065,392514148,6
2557,384341065,424531790,4
2558,384341065,442194176,1
2559,384341065,513787993,3
2560,384341065,540660963,2
2561,384341065,557078282,1
2562,384341065,581500758,3
2563,384341065,712746949,1
2564,384341065,722480016,2
2565,384341065,756049831,1
2566,384341065,856463456,3
2567,384341065,919886574,2
2568,384341065,1099214587,1
2569,384341065,1489300873,1
2570,384341065,1579845464,2
2571,384341065,1891615903,1
2572,384341065,2381198785,1
2573,384341065,2566078809,4
2574,384341065,2738526278,3
2575,384341065,2767997646,1
2576,384341065,2834570816,1
2577,384341065,3093535243,1
2578,384341065,3126680683,1
2579,384341065,3132637902,4
2580,384341065,3315650567,2
2581,388579974,7790622,4
2582,388579974,14745550,5
2583,388579974,15335491,6
2584,388579974,19728844,3
2585,388579974,24546672,5
2586,388579974,25409581,16
2587,388579974,29757178,2
2588,388579974,32138442,48
2589,388579974,35627887,59
2590,388579974,36023807,4
2591,388579974,42795468,39
2592,388579974,44245603,20
2593,388579974,48762009,8
2594,388579974,51175773,19
2595,388579974,58539856,1
2596,388579974,60935743,13
2597,388579974,64722891,1
2598,388579974,91458291,8
2599,388579974,92728914,1
2600,388579974,115090735,1
2601,388579974,140989303,2
2602,388579974,154183934,1
2603,388579974,156209575,1
2604,388579974,158920425,7
2605,388579974,159302754,52
2606,388579974,173789958,3
2607,388579974,196531533,37
2608,388579974,215446879,12
2609,388579974,215876901,5
2610,388579974,228147604,7
2611,388579974,248858868,1
2612,388579974,249782044,61
2613,388579974,274335684,20
2614,388579974,297943941,1
2615,388579974,305134790,1
2616,388579974,318357602,1
2617,388579974,320478877,3
2618,388579974,383990793,4
2619,388579974,384341065,4
2620,388579974,392514148,11
2621,388579974,397511255,1
2622,388579974,397812389,20
2623,388579974,404919473,2
2624,388579974,422937089,1
2625,388579974,424531790,7
2626,388579974,442194176,4
2627,388579974,462114432,1
2628,388579974,471472958,1
2629,388579974,511231057,4
2630,388579974,513787993,32
2631,388579974,522110370,2
2632,388579974,538785862,3
2633,388579974,540660963,4
2634,388579974,557078282,12
2635,388579974,581500758,39
2636,388579974,593118823,2
2637,388579974,601361069,5
2638,388579974,722480016,9
2639,388579974,756049831,11
2640,388579974,757634750,5
2641,388579974,822444836,4
2642,388579974,856463456,13
2643,388579974,864558457,3
2644,388579974,909106970,1
2645,388579974,919886574,30
2646,388579974,952682149,6
2647,388579974,1099214587,1
2648,388579974,1137273540,7
2649,388579974,1374764281,3
2650,388579974,1428039019,8
2651,388579974,1489300873,50
2652,388579974,1547761836,6
2653,388579974,1579845464,12
2654,388579974,1891615903,4
2655,388579974,2195493073,4
2656,388579974,2196884166,1
2657,388579974,2381198785,3
2658,388579974,2424692306,30
2659,388579974,2426315467,1
2660,388579974,2464554372,4
2661,388579974,2566078809,3
2662,388579974,2738526278,38
2663,388579974,2834570816,1
2664,388579974,2894492515,8
2665,388579974,2911679200,1
2666,388579974,2989219299,2
2667,388579974,3081503914,7
2668,388579974,3093535243,9
2669,388579974,3132637902,22
2670,388579974,3160361312,3
2671,388579974,3169087759,2
2672,388579974,3315650567,8
2673,392514148,7790622,1
2674,392514148,14745550,1
2675,392514148,15335491,1
2676,392514148,19728844,1
2677,392514148,24546672,3
2678,392514148,25409581,16
2679,392514148,32138442,6
2680,392514148,35627887,14
2681,392514148,42795468,7
2682,392514148,44245603,7
2683,392514148,48762009,1
2684,392514148,51175773,2
2685,392514148,60935743,25
2686,392514148,91458291,3
2687,392514148,158920425,32
2688,392514148,159302754,13
2689,392514148,196531533,20
2690,392514148,215446879,4
2691,392514148,215876901,6
2692,392514148,249782044,15
2693,392514148,274335684,7
2694,392514148,383990793,1
2695,392514148,384341065,6
2696,392514148,388579974,11
2697,392514148,397511255,1
2698,392514148,397812389,2
2699,392514148,404919473,2
2700,392514148,424531790,4
2701,392514148,442194176,2
2702,392514148,462114432,2
2703,392514148,513787993,13
2704,392514148,522110370,1
2705,392514148,540660963,2
2706,392514148,581500758,9
2707,392514148,601361069,1
2708,392514148,722480016,4
2709,392514148,756049831,5
2710,392514148,822444836,3
2711,392514148,856463456,1
2712,392514148,919886574,2
2713,392514148,952682149,3
2714,392514148,1374664320,1
2715,392514148,1428039019,4
2716,392514148,1489300873,12
2717,392514148,1541891113,1
2718,392514148,1547761836,1
2719,392514148,1579845464,8
2720,392514148,1870184766,1
2721,392514148,1891615903,1
2722,392514148,2195493073,1
2723,392514148,2381198785,2
2724,392514148,2391370394,1
2725,392514148,2464554372,1
2726,392514148,2566078809,7
2727,392514148,2738526278,9
2728,392514148,2834570816,1
2729,392514148,2911679200,5
2730,392514148,3081503914,1
2731,392514148,3093535243,7
2732,392514148,3132637902,43
2733,392514148,3315650567,1
2734,397511255,32138442,1
2735,397511255,42795468,1
2736,397511255,60935743,1
2737,397511255,91458291,1
2738,397511255,158920425,1
2739,397511255,159302754,2
2740,397511255,196531533,2
2741,397511255,388579974,1
2742,397511255,392514148,1
2743,397511255,404919473,2
2744,397511255,513787993,1
2745,397511255,522110370,1
2746,397511255,581500758,2
2747,397511255,722480016,2
2748,397511255,756049831,1
2749,397511255,1428039019,2
2750,397511255,1489300873,2
2751,397511255,1579845464,2
2752,397511255,2738526278,1
2753,397511255,3132637902,1
2754,397812389,7790622,4
2755,397812389,14745550,10
2756,397812389,15335491,20
2757,397812389,19728844,1
2758,397812389,22686311,2
2759,397812389,24546672,5
2760,397812389,24761032,2
2761,397812389,25409581,8
2762,397812389,29757178,25
2763,397812389,32138442,26
2764,397812389,35627887,48
2765,397812389,36023807,258
2766,397812389,42795468,53
2767,397812389,44245603,6
2768,397812389,48762009,4
2769,397812389,51175773,37
2770,397812389,60935743,2
2771,397812389,64722891,1
2772,397812389,91458291,1
2773,397812389,92728914,2
2774,397812389,140989303,3
2775,397812389,159302754,30
2776,397812389,171561479,1
2777,397812389,173789958,119
2778,397812389,196531533,36
2779,397812389,215446879,11
2780,397812389,223813995,4
2781,397812389,228147604,5
2782,397812389,248858868,4
2783,397812389,249782044,67
2784,397812389,261068895,71
2785,397812389,274335684,427
2786,397812389,284677404,117
2787,397812389,297943941,633
2788,397812389,320478877,1
2789,397812389,383990793,2
2790,397812389,388579974,20
2791,397812389,392514148,2
2792,397812389,420572254,331
2793,397812389,422937089,3
2794,397812389,424531790,1
2795,397812389,442194176,1
2796,397812389,497964337,1
2797,397812389,511231057,3
2798,397812389,513787993,23
2799,397812389,516563463,3
2800,397812389,538785862,3
2801,397812389,540660963,2
2802,397812389,557078282,6
2803,397812389,581500758,7
2804,397812389,593118823,3
2805,397812389,601361069,1
2806,397812389,756049831,6
2807,397812389,757634750,43
2808,397812389,822444836,2
2809,397812389,856463456,1
2810,397812389,864558457,2
2811,397812389,919886574,26
2812,397812389,952682149,2
2813,397812389,1137273540,858
2814,397812389,1374764281,1
2815,397812389,1428039019,2
2816,397812389,1458272461,63
2817,397812389,1489300873,25
2818,397812389,1547761836,2
2819,397812389,1579845464,5
2820,397812389,1683575401,1
2821,397812389,1724303324,1
2822,397812389,1870184766,1
2823,397812389,1891556472,2
2824,397812389,2195493073,2
2825,397812389,2196884166,66
2826,397812389,2412448794,1
2827,397812389,2424692306,80
2828,397812389,2426315467,2
2829,397812389,2602052260,99
2830,397812389,2738526278,15
2831,397812389,2894492515,11
2832,397812389,2911679200,3
2833,397812389,2989219299,2
2834,397812389,3081503914,11
2835,397812389,3093535243,3
2836,397812389,3132637902,5
2837,397812389,3165612010,34
2838,397812389,3166163040,3
2839,397812389,3315650567,4
2840,404919473,14745550,2
2841,404919473,15335491,1
2842,404919473,25409581,5
2843,404919473,32138442,1
2844,404919473,35627887,2
2845,404919473,48762009,3
2846,404919473,60935743,4
2847,404919473,91458291,2
2848,404919473,92728914,1
2849,404919473,158920425,2
2850,404919473,159302754,3
2851,404919473,196531533,3
2852,404919473,215446879,1
2853,404919473,228147604,1
2854,404919473,249782044,3
2855,404919473,274335684,1
2856,404919473,388579974,2
2857,404919473,392514148,2
2858,404919473,397511255,2
2859,404919473,424531790,1
2860,404919473,511231057,1
2861,404919473,513787993,5
2862,404919473,522110370,1
2863,404919473,540660963,2
2864,404919473,557078282,1
2865,404919473,581500758,6
2866,404919473,722480016,2
2867,404919473,756049831,2
2868,404919473,822444836,1
2869,404919473,864558457,1
2870,404919473,919886574,1
2871,404919473,952682149,1
2872,404919473,1489300873,3
2873,404919473,1579845464,4
2874,404919473,1870184766,1
2875,404919473,2391370394,1
2876,404919473,2424692306,1
2877,404919473,2566078809,1
2878,404919473,2738526278,2
2879,404919473,2989219299,1
2880,404919473,3081503914,1
2881,404919473,3093535243,2
2882,404919473,3132637902,2
2883,404919473,3163628732,1
2884,404919473,3266810329,1
2885,420572254,7790622,1
2886,420572254,15335491,8
2887,420572254,22686311,2
2888,420572254,29757178,13
2889,420572254,36023807,114
2890,420572254,42795468,1
2891,420572254,44245603,1
2892,420572254,51175773,1
2893,420572254,173789958,18
2894,420572254,223813995,2
2895,420572254,228147604,1
2896,420572254,249782044,1
2897,420572254,261068895,58
2898,420572254,274335684,238
2899,420572254,284677404,101
2900,420572254,297943941,326
2901,420572254,397812389,331
2902,420572254,513787993,2
2903,420572254,516563463,1
2904,420572254,757634750,16
2905,420572254,1137273540,428
2906,420572254,1458272461,50
2907,420572254,1603766299,1
2908,420572254,1724303324,1
2909,420572254,2196884166,31
2910,420572254,2412448794,1
2911,420572254,2424692306,1
2912,420572254,2602052260,65
2913,420572254,2911679200,1
2914,420572254,3081503914,1
2915,420572254,3132637902,1
2916,420572254,3165612010,27
2917,422937089,14745550,1
2918,422937089,22686311,1
2919,422937089,36023807,2
2920,422937089,42795468,1
2921,422937089,51175773,5
2922,422937089,64722891,1
2923,422937089,196531533,2
2924,422937089,249782044,1
2925,422937089,274335684,1
2926,422937089,297943941,2
2927,422937089,388579974,1
2928,422937089,397812389,3
2929,422937089,1137273540,3
2930,422937089,1374764281,1
2931,422937089,1489300873,2
2932,422937089,2196884166,1
2933,422937089,2424692306,2
2934,422937089,2989219299,1
2935,424531790,24546672,3
2936,424531790,25409581,4
2937,424531790,32138442,4
2938,424531790,35627887,10
2939,424531790,42795468,4
2940,424531790,44245603,6
2941,424531790,60935743,8
2942,424531790,91458291,1
2943,424531790,92728914,1
2944,424531790,115090735,1
2945,424531790,158920425,6
2946,424531790,159302754,10
2947,424531790,173789958,2
2948,424531790,196531533,5
2949,424531790,215446879,7
2950,424531790,215876901,3
2951,424531790,228147604,1
2952,424531790,249782044,4
2953,424531790,274335684,2
2954,424531790,320478877,2
2955,424531790,384341065,4
2956,424531790,388579974,7
2957,424531790,392514148,4
2958,424531790,397812389,1
2959,424531790,404919473,1
2960,424531790,442194176,2
2961,424531790,462114432,2
2962,424531790,511231057,2
2963,424531790,513787993,10
2964,424531790,538785862,2
2965,424531790,540660963,3
2966,424531790,557078282,5
2967,424531790,581500758,6
2968,424531790,593118823,3
2969,424531790,601361069,4
2970,424531790,722480016,1
2971,424531790,756049831,2
2972,424531790,822444836,2
2973,424531790,856463456,1
2974,424531790,919886574,3
2975,424531790,952682149,2
2976,424531790,1286987072,1
2977,424531790,1428039019,1
2978,424531790,1489300873,7
2979,424531790,1579845464,5
2980,424531790,1870184766,1
2981,424531790,1891615903,1
2982,424531790,2195493073,1
2983,424531790,2381198785,2
2984,424531790,2391370394,1
2985,424531790,2426315467,1
2986,424531790,2464554372,1
2987,424531790,2566078809,2
2988,424531790,2738526278,5
2989,424531790,2834570816,1
2990,424531790,3093535243,2
2991,424531790,3132637902,7
2992,424531790,3163628732,1
2993,424531790,3169087759,2
2994,424531790,3315650567,3
2995,442194176,32138442,3
2996,442194176,42795468,1
2997,442194176,44245603,3
2998,442194176,58539856,1
2999,442194176,60935743,1
3000,442194176,92728914,1
3001,442194176,159302754,2
3002,442194176,196531533,3
3003,442194176,215446879,3
3004,442194176,215876901,1
3005,442194176,249782044,3
3006,442194176,320478877,1
3007,442194176,384341065,1
3008,442194176,388579974,4
3009,442194176,392514148,2
3010,442194176,397812389,1
3011,442194176,424531790,2
3012,442194176,511231057,1
3013,442194176,513787993,3
3014,442194176,540660963,1
3015,442194176,581500758,5
3016,442194176,593118823,1
3017,442194176,722480016,1
3018,442194176,757634750,1
3019,442194176,822444836,1
3020,442194176,856463456,2
3021,442194176,919886574,3
3022,442194176,952682149,1
3023,442194176,1099214587,1
3024,442194176,1286987072,1
3025,442194176,1428039019,1
3026,442194176,1489300873,3
3027,442194176,1579845464,1
3028,442194176,1891615903,1
3029,442194176,2424692306,1
3030,442194176,2426315467,1
3031,442194176,2464554372,1
3032,442194176,2738526278,2
3033,442194176,3093535243,3
3034,442194176,3132637902,1
3035,442194176,3266810329,1
3036,442194176,3315650567,1
3037,462114432,14745550,4
3038,462114432,24546672,2
3039,462114432,25409581,3
3040,462114432,32138442,4
3041,462114432,35627887,6
3042,462114432,36023807,2
3043,462114432,42795468,2
3044,462114432,44245603,4
3045,462114432,48762009,3
3046,462114432,60935743,1
3047,462114432,140989303,1
3048,462114432,156209575,1
3049,462114432,158920425,2
3050,462114432,159302754,8
3051,462114432,173789958,1
3052,462114432,196531533,4
3053,462114432,215446879,1
3054,462114432,215876901,5
3055,462114432,228147604,1
3056,462114432,249782044,7
3057,462114432,274335684,2
3058,462114432,284677404,2
3059,462114432,305134790,2
3060,462114432,320478877,157
3061,462114432,341179470,1
3062,462114432,388579974,1
3063,462114432,392514148,2
3064,462114432,424531790,2
3065,462114432,511231057,2
3066,462114432,513787993,8
3067,462114432,516563463,1
3068,462114432,557078282,3
3069,462114432,581500758,15
3070,462114432,601361069,36
3071,462114432,712746949,2
3072,462114432,756049831,8
3073,462114432,909106970,1
3074,462114432,919886574,4
3075,462114432,952682149,1
3076,462114432,1137273540,3
3077,462114432,1428039019,4
3078,462114432,1489300873,8
3079,462114432,1603766299,1
3080,462114432,1870184766,3
3081,462114432,1891615903,1
3082,462114432,2195493073,6
3083,462114432,2381198785,1
3084,462114432,2464554372,1
3085,462114432,2566078809,1
3086,462114432,2738526278,3
3087,462114432,2911679200,3
3088,462114432,2989219299,3
3089,462114432,3093535243,3
3090,462114432,3132637902,4
3091,462114432,3169087759,191
3092,462114432,3266810329,1
3093,462114432,3279650217,1
3094,462114432,3315650567,2
3095,471472958,24546672,1
3096,471472958,35627887,1
3097,471472958,64722891,1
3098,471472958,115090735,1
3099,471472958,159302754,1
3100,471472958,196531533,1
3101,471472958,215446879,1
3102,471472958,215876901,1
3103,471472958,388579974,1
3104,471472958,513787993,2
3105,471472958,557078282,1
3106,471472958,581500758,1
3107,471472958,601361069,1
3108,471472958,712746949,1
3109,471472958,756049831,1
3110,471472958,822444836,1
3111,471472958,919886574,2
3112,471472958,1137273540,1
3113,471472958,2464554372,1
3114,497964337,15335491,2
3115,497964337,32138442,1
3116,497964337,173789958,2
3117,497964337,196531533,1
3118,497964337,228147604,1
3119,497964337,397812389,1
3120,497964337,513787993,2
3121,497964337,538785862,1
3122,497964337,557078282,1
3123,497964337,756049831,1
3124,497964337,919886574,3
3125,497964337,1119574238,1
3126,497964337,2989219299,1
3127,497964337,3093535243,1
3128,511231057,7790622,1
3129,511231057,14745550,1
3130,511231057,19728844,2
3131,511231057,24546672,4
3132,511231057,25409581,1
3133,511231057,29757178,1
3134,511231057,32138442,2
3135,511231057,35627887,3
3136,511231057,44245603,17
3137,511231057,48762009,1
3138,511231057,115090735,1
3139,511231057,158920425,1
3140,511231057,159302754,13
3141,511231057,196531533,2
3142,511231057,215446879,1
3143,511231057,215876901,4
3144,511231057,228147604,1
3145,511231057,249782044,2
3146,511231057,274335684,1
3147,511231057,320478877,1
3148,511231057,341179470,2
3149,511231057,383990793,2
3150,511231057,388579974,4
3151,511231057,397812389,3
3152,511231057,404919473,1
3153,511231057,424531790,2
3154,511231057,442194176,1
3155,511231057,462114432,2
3156,511231057,513787993,2
3157,511231057,538785862,4
3158,511231057,557078282,5
3159,511231057,581500758,5
3160,511231057,601361069,3
3161,511231057,756049831,10
3162,511231057,919886574,1
3163,511231057,952682149,2
3164,511231057,1428039019,1
3165,511231057,1489300873,5
3166,511231057,1547761836,1
3167,511231057,1579845464,1
3168,511231057,1891615903,1
3169,511231057,2195493073,2
3170,511231057,2738526278,1
3171,511231057,2989219299,3
3172,511231057,3093535243,2
3173,511231057,3169087759,3
3174,511231057,3315650567,1
3175,513787993,7790622,11
3176,513787993,14745550,34
3177,513787993,15335491,12
3178,513787993,19728844,1
3179,513787993,24546672,6
3180,513787993,25409581,20
3181,513787993,29757178,5
3182,513787993,32138442,28
3183,513787993,35627887,141
3184,513787993,36023807,18
3185,513787993,42795468,42
3186,513787993,44245603,45
3187,513787993,48762009,12
3188,513787993,51175773,17
3189,513787993,60935743,16
3190,513787993,64722891,3
3191,513787993,91458291,4
3192,513787993,92728914,2
3193,513787993,115090735,1
3194,513787993,140989303,2
3195,513787993,143795236,1
3196,513787993,156209575,2
3197,513787993,158920425,8
3198,513787993,159302754,105
3199,513787993,162967620,1
3200,513787993,173789958,23
3201,513787993,196531533,152
3202,513787993,215446879,25
3203,513787993,215876901,13
3204,513787993,223813995,2
3205,513787993,228147604,4
3206,513787993,247502019,22
3207,513787993,249782044,85
3208,513787993,261068895,3
3209,513787993,274335684,30
3210,513787993,284677404,2
3211,513787993,297943941,5
3212,513787993,318357602,1
3213,513787993,320478877,10
3214,513787993,341179470,1
3215,513787993,383990793,2
3216,513787993,384341065,3
3217,513787993,388579974,32
3218,513787993,392514148,13
3219,513787993,397511255,1
3220,513787993,397812389,23
3221,513787993,404919473,5
3222,513787993,420572254,2
3223,513787993,424531790,10
